author,review_text,review_rating,datetime,review_link
Bagus Santoso,,5,10/21/2022 08:45:40,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlcDVIdjhnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDep5Hv8gE%7CCgwItLjJmgYQiOiV0AE%7C?hl=id
Hari Yanto,Tempat wisata yang bagus sejuk dan pemandangannya indah . Cocok buat segala usia,5,10/21/2022 01:50:34,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleDZLZjV3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDex6Kf5wE%7CCgwI6vXHmgYQuM-47AI%7C?hl=id
Devina Chandra Wijaya,"(Diterjemahkan oleh Google) Talaga Sarangan dingin

(Asli)
Talaga Sarangan sejuk",5,10/20/2022 11:32:45,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlMjhQYjFBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe28Pb1AE%7CCgwI3ePEmgYQoL-98AE%7C?hl=id
Bagus Calistio,,5,10/20/2022 03:00:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlbS1EY0hBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDem-DcHA%7CCgwI4vPCmgYQuJrk_wI%7C?hl=id
Ditho Bagus,"Banyak warung warung jual sate kelinci, suasana adem. Perlu ditambah resto / ,cafe.",4,10/19/2022 15:38:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlODRyWTd3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe84rY7wE%7CCgwIhLTAmgYQuNXrhAM%7C?hl=id
ZUQA YP,"Beautiful nature makes the most Beautiful memories..😍🥰

(Diterjemahkan oleh Google)
Alam yang indah membuat kenangan terindah..😍🥰",5,10/19/2022 08:37:27,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlODk3a2Z3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe897kfw%7CCgwIx-6-mgYQ0IXujgI%7C?hl=id
Rangga,,2,10/19/2022 07:03:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlODVTeHdRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe85SxwQE%7CCgwItsK-mgYQ4J6snAI%7C?hl=id
Edi Sucipto,,5,10/18/2022 02:22:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlZzlQSWNBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeg9PIcA%7CCgsI9Ju4mgYQ8I3VEQ%7C?hl=id
Tri Docs,"Dari jaman SD dibawa keluarga liburan kesini, bagus skrg jd lbh terjaga kebersihannya, yg kurang mungkin hotelnya aja kurang banyak yg proper, banyaknya penginapan. Coba santika, accor group atau hotel lain buka disini kayanya bakal asik banget",5,10/17/2022 12:28:01,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlM2IyOHFRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe3b28qQE%7CCgwI0ZS1mgYQ4MiJowI%7C?hl=id
Nurcahyani Prasista,"good

(Diterjemahkan oleh Google)
Bagus",5,10/17/2022 11:53:55,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlM2VtQS1BRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe3emA-AE%7CCgsI04S1mgYQwJvYLA%7C?hl=id
Wahyu Mega,"tempatnya syahdu, cuma mahal wkwk",3,10/17/2022 10:05:58,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlM2VUbUR3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe3eTmDw%7CCgwIhtK0mgYQsPKp0AE%7C?hl=id
Eko Wahyudi,"Saya menuju sarangan dr surabaya perjalanan 4 jam via tol. Untuk medannya agak ngeri menanjak bgt. Klo naik bis parkirny diluar danau dan klo ke danaunya harus jalan dulu, jarak krg lebih 250m. Ada jasa ojek 15rb (mending jalan, deket guys).

Disana banyak kegiatan yg bisa dilakukan, naik kuda (75rb), naik boat 1x putar (80rb) 4 orang, naik bebek2an (lupa), jasa foto (15rb cetak, file 5rb), perjajanan salah satunya sate kelinci (15rb) (rasanya kok kyk gaada bedanya sama sate ayam ya wkwkwk tp bumbu sate g kyk sate pada umumnya)

Tapi kerennya wisata ini guys, harganya dari semua aspek yg saya sebutkan diparagraf atas, HARGANYA SAMA SEMUA TDK ADA PERSAINGAN. Jadi tdk perbedaan harga antar penjual, contoh dr kemasan penjualan merurut saya jg mirip2 dari gelas minuman, org jual pentol dll. keren bgt pengelolaanny. Ga kayak diwisata batu/malang harga mahal2 dan orangnya ramah2 disini jadi betah bgt.

Suasana menurut saya kek di bedugul wkwkwk adem2 gimana gt. Klo mau nongki nikmati pemandangan enak disisi  yang deket hutan2 (bukan pintu masuk dr pasar) krn lebih sepi dan bisa menikmati aja.

Klo ga capek muter2, sempatin mampir ke air terjunnya (lokasi di sebrang danau belakang patung pesawat) gais perjalanan kesana bagus bagus bgt sumpahhh kueren pol.

Overall 9,0 buat sarangannn joss!♡",5,10/15/2022 17:53:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlbFp2Szl3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDelZvK9wE%7CCgwIgOermgYQgJaWiQM%7C?hl=id
Adinda ayu Puspitaningrum,dingin brrrrr,5,10/15/2022 16:34:16,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlbFluNGhBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDelYn4hAE%7CCgwIiMKrmgYQ4KGtyAE%7C?hl=id
M Riza Alfanani,Dinginn,5,10/15/2022 14:34:07,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlbGRDa0hBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeldCkHA%7CCgsI34mrmgYQsMu7ew%7C?hl=id
Miswanto Ortano,"Berkali kali liburan kesini ga pernah bosan, pemandangan bagus, sejuk tempatnya, berkabut, kalo malam banyak jual kuliner makanan disini. Apalagi klo weekend ramai , cocok untuk tempat berlibur",5,10/15/2022 13:45:23,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNVl1TmNREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe5YuNcQ%7CCgwI8_KqmgYQqInApgE%7C?hl=id
Ini uzii,,4,10/15/2022 11:15:03,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNWZTOGV3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe5fS8ew%7CCgwIt6yqmgYQgK3v0AE%7C?hl=id
Silvia Faradila,,1,10/15/2022 08:43:54,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlcGRtTHFnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDepdmLqgE%7CCgwIyuWpmgYQwJ7lyAM%7C?hl=id
BR Gaming,Ga di ajak jadi g tau gimana pemandangan ny hehe😊,2,10/15/2022 05:25:06,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURleGVfR1ZBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDexe_GVA%7CCgwIsoipmgYQgLLP6AE%7C?hl=id
Agus Tina Yuwono,,4,10/15/2022 04:26:45,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleGJPLWhRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDexbO-hQE%7CCgsIhe2omgYQ8OHYWg%7C?hl=id
Agus sidik Fatoni,"Jujur untuk tempat dan suasana sangat indah, namun sangat disayangkan para penduduk sekitar kurang ramah (kecuali penjual) padahal baru saja datang disuruh untuk pergi padahal kami hanya ingin berfoto untuk kenang-kenangan. Semoga kedepannya para penduduk sekitar agar bisa menjaga sopan santun, kami tau kami hanyalah seorang pengunjung tetapi jika kami juga memiliki hati.
Sekian dari saya terimakasih 🙏~",3,10/15/2022 02:45:51,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleFpIRTdRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDexZHE7QE%7CCgwI372omgYQyO2MgAM%7C?hl=id
Yudi Sukarno,Belanja sayur sepuasnya,5,10/13/2022 12:21:32,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURleVpLQmNBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeyZKBcA%7CCgsIzIWgmgYQ6JDMOQ%7C?hl=id
titin malehati,Tempatnya bagus indahhh,4,10/13/2022 11:29:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURleWZEQk9REAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeyfDBOQ%7CCgsIgO2fmgYQ0LW1dQ%7C?hl=id
tyas nur cahyanti,"Lake to remember

(Diterjemahkan oleh Google)
Danau untuk diingat",5,10/12/2022 01:54:55,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURld2ZPUEh3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDewfOPHw%7CCgwI77yYmgYQoJeHwQE%7C?hl=id
cahyo kamal,Sangat mengesankan. Saat naik motor air.,1,10/11/2022 14:50:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlX3VxLVV3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe_uq-Uw%7CCgwIyoWWmgYQgIKIiAE%7C?hl=id
Zainul Ihsan,"Pertama kalinya ke telaga sarangan bersama suami tercinta, suasanya indah, pas buat menenangkan pikiran , menikmati sore hari disini sambil makan sate kelinci yg super enak.",5,10/11/2022 09:15:42,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlM3ZXRjBnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe3vWF0gE%7CCgwIvuiUmgYQuP6kqwE%7C?hl=id
Daz bones 16,saya pernah disini,4,10/11/2022 04:10:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlbnNuYjdBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDensnb7AE%7CCgsInNmTmgYQqNnqIA%7C?hl=id
Supri Adi,Bagus dong,4,10/10/2022 13:39:16,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlenNhS3BRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDezsaKpQE%7CCgwIhMGQmgYQ4KmG4gE%7C?hl=id
Angela Rossa21,"nice ...

(Diterjemahkan oleh Google)
Bagus ...",5,10/10/2022 01:07:46,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURldG9QRFNnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDetoPDSg%7CCgsI4uCNmgYQiLH9bg%7C?hl=id
Enggar Nur,"(Diterjemahkan oleh Google) Udaranya sejuk dan pemandangannya sangat alami dan menakjubkan

(Asli)
Udara sejuk dan view sangat alami amazing",5,10/09/2022 20:54:05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURldHFpTzhnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDetqiO8gE%7CCgwI7emMmgYQuMzzsgE%7C?hl=id
bunga dinihari,,4,10/09/2022 13:33:35,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlbHFpOHZRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDelqi8vQE%7CCgsIr5uLmgYQqO3HYQ%7C?hl=id
dani rahar,,5,10/09/2022 02:01:53,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleHVQY293RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDexuPcowE%7CCgwIkdeImgYQwOnGygM%7C?hl=id
susi ana,"Telaga yg sangat indah tp tidak dikelola dg baik. Sayang banget disekitar telaga kios2 terkesan berantakan, di sekeliling telaga yg harusnya bisa buat jalan2 dg santai secara aman jg bisa buat lewat motor & mobil. Pedagang2 asal buka lapak. Fasum dari pengelola sangat memprihatinkan, kursi2 banyak yg dicoret2 & rusak. Toilet berbayar mahal (3rb) padahal tiket masuk sudah 20rb sendiri tp ngga ada fasum yg bisa dinikmati scara maksimal. Taman untuk anak2 jg memprihatinkan. Yg paling parah PARKIR LIAR nya. Udah jauh banget, mahal pol parkir 10rb per mobil (mana bapaknya mintanya pake nge gas) . Tanpa karcis pulak. Ya jadi gimana ya males banget mau kesini lagi.. tolong pengelola untuk ditertibkan oknum2 ini.",3,10/09/2022 00:50:17,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleHVtNWpBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDexum5jAE%7CCgwIybWImgYQ2IKOiQI%7C?hl=id
Mba Nu,,5,10/08/2022 23:33:19,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleHFidmxBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDexqbvlAE%7CCgwIv5GImgYQsICbiAM%7C?hl=id
riyo danu,"Nyaman, Sejuk, Asyiiik.... pokoknya kalo dh kesini jd lupa pulang deh....😁😁😁",5,10/08/2022 16:57:46,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlLXRfRjZ3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe-t_F6wE%7CCgwIitiGmgYQgPaagwE%7C?hl=id
Rukmi Rukmini,,4,10/08/2022 14:40:11,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlLXRicWNBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe-tbqcA%7CCgwIy5eGmgYQgNiK3AI%7C?hl=id
Rizqy Anwar,Tempat wisata yang bagus untuk semua kalangan. Semoga kebersihan lokasi tetap terjaga.,4,10/08/2022 14:30:20,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlLXJycGlRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe-rrpiQE%7CCgwI_JKGmgYQiJf1uQE%7C?hl=id
Quenta Quenta,"Tempat wisata yang lengkap dan menyenangkan untuk keluarga, berkuda, Speedboat, menikmati sate kelinci pulangnya beli oleh-oleh 🤗🤗🤗",5,10/08/2022 11:57:38,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURldXAzTDdRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeup3L7QE%7CCgwIssuFmgYQ8Pbi-AI%7C?hl=id
traveller kece,,5,10/08/2022 09:47:46,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURldXFMSDRnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeuqLH4gE%7CCgwIwo6FmgYQiMfY5AI%7C?hl=id
Via.S,"Bintang yang berbicara,nagih buat mnghilngkn penat ,betah lama2 disini pmndngn e mntap",5,10/06/2022 13:32:49,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlMHJqVW1BRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe0rjUmAE%7CCgwIgbL7mQYQwPGMmgI%7C?hl=id
tomo rentalmobil,cocok buat berlibur & olahraga (jalan ngelilingi telaga) 😄,5,10/06/2022 05:48:40,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURxMU9QZU9REAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDq1OPeOQ%7CCgwIuNj5mQYQuKTUnwM%7C?hl=id
Oya Oyin,Tempat bagus enak sejuk dingin. Kuliner andalannya Telaga sarangan sate kelinci enak dan murah. Ke Magetan wajib kunjungi Telaga Sarangan,5,10/06/2022 03:27:23,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlNHRqeDJBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe4tjx2AE%7CCgsIm5b5mQYQiOXsYA%7C?hl=id
Wahyu Noviati,"Bagusssssssssss

mari kesini lagi

Follow Instagram kami
Tomo Rental Mobil Wonosari Yogyakarta",5,10/05/2022 06:21:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURldktQMllBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDevKP2YA%7CCgwI_sT0mQYQ6JX23AI%7C?hl=id
Gema Antika Hariadi,Cocok untuk Liburan bersama teman dan keluarga,5,10/04/2022 11:16:25,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlckpfbFNnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDerJ_lSg%7CCgwIiazwmQYQ0ISvtAE%7C?hl=id
Ezza ikhsanul Akbar,,5,10/04/2022 08:36:47,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlckpLeGpRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDerJKxjQE%7CCgwIn-HvmQYQwNym6gE%7C?hl=id
Atik Kumairoh,"Cool place

(Diterjemahkan oleh Google)
Tempat yang keren",4,10/04/2022 06:32:08,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlekl2Rmp3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDezIvFjwE%7CCgsI6KbvmQYQqJTrUQ%7C?hl=id
Dodik H,"(Diterjemahkan oleh Google) Adem dan keren cocok buat hilling

(Asli)
Adem dan sejuk cocok buat hilingg",3,10/04/2022 06:18:46,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlek9PZG93RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDezOOdowE%7CCgsIxqDvmQYQwMTAZw%7C?hl=id
Sandy Afikaa,,5,10/03/2022 16:39:02,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlOU42SVpnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe9N6IZg%7CCgsIpqDsmQYQoIqmSQ%7C?hl=id
Dame Sawalu,"(Diterjemahkan oleh Google) Udaranya dingin

(Asli)
Udaranya sejuk",1,10/02/2022 01:50:45,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlaElpWHZRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDehIiXvQE%7CCgwI9dzjmQYQoMnZqwI%7C?hl=id
Maula Rizky,,5,10/01/2022 17:18:39,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURldU5tajNnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeuNmj3gE%7CCgsI7-zhmQYQ-LHHFg%7C?hl=id
Eko Wahyulianto,"(Diterjemahkan oleh Google) Tempat yang tepat untuk bersantai bersama keluarga

(Asli)
Tempat yang pas untuk Relaksasi bersama keluarga",5,10/01/2022 12:54:12,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlMkphMnJ3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe2Ja2rwE%7CCgwI9PDgmQYQoN2mmwM%7C?hl=id
Tina Tin,Bagus,5,10/01/2022 01:48:33,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNk43b1BBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe6N7oPA%7CCgwI8bjemQYQ4M7JkAE%7C?hl=id
JB,Tempat liburan favorit keluarga,5,09/30/2022 12:25:25,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlaU5PZUtBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeiNOeKA%7CCgwItcDbmQYQiMHfjwI%7C?hl=id
Arif Rizkyawan,Suasana nyaman. Sepi.. Enak.. Menginap semalam..,4,09/30/2022 12:24:38,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlaU5QaTZnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeiNPi6gE%7CCgwIhsDbmQYQ2OW5wAM%7C?hl=id
Ariadi,"Sangat acimalaka dan ambatukam, sangat bagus suasanya sangat berkabut dan kull",5,09/29/2022 10:33:59,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlNEtubTh3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe4Knm8wE%7CCgwIl-nVmQYQ-PSy0gM%7C?hl=id
Alika dyah,Ademmm,5,09/29/2022 09:01:37,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNE1LNUtnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe4MK5Kg%7CCgwI8b3VmQYQqJy46QI%7C?hl=id
Satriyo Arif Wicaksono,👍👍👍,5,09/29/2022 08:28:06,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlNE9URGtBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe4OTDkAE%7CCgwIlq7VmQYQkMCGvwI%7C?hl=id
Ainun Ma'ruf,,5,09/29/2022 00:33:33,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlb0lEMDVnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeoID05gE%7CCgwI3c_TmQYQoKqFhQI%7C?hl=id
imsut _,"Tidak mengecewakan main ke Telaga sarangan, pengalaman kesini berkali kali selalu balik lagi, karena suasananya yg sejuk dan kadang kala berkabut. Untuk kulinernya sendiri banyak yang bisa di coba disini seperti soto, penyetan, nasi goreng, wedang ronde, tapi yang paling banyak penjual sate ayam atau kelinci dan penjual pecel gendong di pagi hari.
Untuk penginapan disini lumayan banyak mulai dari vila, hotel, home stay, dengan harga yang bervariasi tentunya jadi pandai pandailah bernegosiasi dan surve harga 🤣. Untuk weekend sendiri memang biasanya harganya juga lebih mahal dari harga weekday.

Sedangkan untuk hiburanya sendiri kita bisa coba speedboat atau juga ada naik kuda mengelilingi telaga dengan harga kisaran 50-100rb sepertinya harga sudah dipatok dari paguyupan, jadi harganya sama.

Atau kita bisa berjalan di pagi hari mengelilingi telaga menikmati pemandangan telaga sarangan dengan udaranya yang sejuk.
Di sisi barat dulu sering lihat kera turun ke jalan, tapi akhir"" ini waktu kesana jarang lihat.
Untuk di sisi selatan ada pintu masuk untuk ke air terjun tirtosari tepatnya pas di tempat monumen pesawat.
Disana juga tidak kalah bagus pemandanganya, tapi jalan cukup lumayan jauh untuk sampai ke air terjun.
Yang jelas, sangat betah sekali berhari hari menginap di sini, karena banyak tempat menginap yang harganya terjangkau tapi fasilitasnya juga ndak kalah dari fasilitas hotel mahal 😁",5,09/28/2022 17:30:26,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlZ0o3azB3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDegJ7k0wE%7CCgwIsonSmQYQsLL_7wI%7C?hl=id
